sig_id,pert_iname,canonical_smiles
REP.A024_MCF7_24H:H19,losartan,CCCCc1nc(Cl)c(CO)n1Cc1ccc(cc1)-c1ccccc1C1=NNNN1
REP.A024_MCF7_24H:H20,losartan,CCCCc1nc(Cl)c(CO)n1Cc1ccc(cc1)-c1ccccc1C1=NNNN1
REP.A024_MCF7_24H:H21,losartan,CCCCc1nc(Cl)c(CO)n1Cc1ccc(cc1)-c1ccccc1C1=NNNN1
REP.A024_MCF7_24H:H22,losartan,CCCCc1nc(Cl)c(CO)n1Cc1ccc(cc1)-c1ccccc1C1=NNNN1
REP.A024_MCF7_24H:H23,losartan,CCCCc1nc(Cl)c(CO)n1Cc1ccc(cc1)-c1ccccc1C1=NNNN1
REP.A024_MCF7_24H:I01,rutin,CC1OC(OCC2OC(Oc3c(oc4cc(O)cc(O)c4c3=O)c5ccc(O)c(O)c5)C(O)C(O)C2O)C(O)C(O)C1O
REP.A024_MCF7_24H:I02,rutin,CC1OC(OCC2OC(Oc3c(oc4cc(O)cc(O)c4c3=O)c5ccc(O)c(O)c5)C(O)C(O)C2O)C(O)C(O)C1O
REP.A024_MCF7_24H:I03,rutin,CC1OC(OCC2OC(Oc3c(oc4cc(O)cc(O)c4c3=O)c5ccc(O)c(O)c5)C(O)C(O)C2O)C(O)C(O)C1O
REP.A024_MCF7_24H:I04,rutin,CC1OC(OCC2OC(Oc3c(oc4cc(O)cc(O)c4c3=O)c5ccc(O)c(O)c5)C(O)C(O)C2O)C(O)C(O)C1O
REP.A024_MCF7_24H:I05,rutin,CC1OC(OCC2OC(Oc3c(oc4cc(O)cc(O)c4c3=O)c5ccc(O)c(O)c5)C(O)C(O)C2O)C(O)C(O)C1O
REP.A024_MCF7_24H:I06,rutin,CC1OC(OCC2OC(Oc3c(oc4cc(O)cc(O)c4c3=O)c5ccc(O)c(O)c5)C(O)C(O)C2O)C(O)C(O)C1O
REP.A024_MCF7_24H:I07,nicergoline,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13
REP.A024_MCF7_24H:I08,nicergoline,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13
REP.A024_MCF7_24H:I09,nicergoline,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13
REP.A024_MCF7_24H:I10,nicergoline,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13
REP.A024_MCF7_24H:I11,nicergoline,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13
REP.A024_MCF7_24H:I12,nicergoline,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13
REP.A024_MCF7_24H:I13,tazarotene,CCOC(=O)c1ccc(nc1)C#Cc1ccc2SCCC(C)(C)c2c1
REP.A024_MCF7_24H:I14,tazarotene,CCOC(=O)c1ccc(nc1)C#Cc1ccc2SCCC(C)(C)c2c1
REP.A024_MCF7_24H:I15,tazarotene,CCOC(=O)c1ccc(nc1)C#Cc1ccc2SCCC(C)(C)c2c1
REP.A024_MCF7_24H:I16,tazarotene,CCOC(=O)c1ccc(nc1)C#Cc1ccc2SCCC(C)(C)c2c1
REP.A024_MCF7_24H:I17,tazarotene,CCOC(=O)c1ccc(nc1)C#Cc1ccc2SCCC(C)(C)c2c1
REP.A024_MCF7_24H:I18,tazarotene,CCOC(=O)c1ccc(nc1)C#Cc1ccc2SCCC(C)(C)c2c1
REP.A024_MCF7_24H:I19,indoramin,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
REP.A024_MCF7_24H:I20,indoramin,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
REP.A024_MCF7_24H:I21,indoramin,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
REP.A024_MCF7_24H:I22,indoramin,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
REP.A024_MCF7_24H:I23,indoramin,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
REP.A024_MCF7_24H:I24,indoramin,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
REP.A024_MCF7_24H:J01,nimesulide,CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)[N+]([O-])=O
REP.A024_MCF7_24H:J02,nimesulide,CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)[N+]([O-])=O
REP.A024_MCF7_24H:J03,nimesulide,CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)[N+]([O-])=O
REP.A024_MCF7_24H:J04,nimesulide,CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)[N+]([O-])=O
REP.A024_MCF7_24H:J05,nimesulide,CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)[N+]([O-])=O
REP.A024_MCF7_24H:J06,nimesulide,CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)[N+]([O-])=O
REP.A024_MCF7_24H:J07,metamizole,CN(CS(O)(=O)=O)c1c(C)n(C)n(-c2ccccc2)c1=O
REP.A024_MCF7_24H:J08,metamizole,CN(CS(O)(=O)=O)c1c(C)n(C)n(-c2ccccc2)c1=O
REP.A024_MCF7_24H:J09,metamizole,CN(CS(O)(=O)=O)c1c(C)n(C)n(-c2ccccc2)c1=O
REP.A024_MCF7_24H:J10,metamizole,CN(CS(O)(=O)=O)c1c(C)n(C)n(-c2ccccc2)c1=O
REP.A024_MCF7_24H:J11,metamizole,CN(CS(O)(=O)=O)c1c(C)n(C)n(-c2ccccc2)c1=O
REP.A024_MCF7_24H:J12,metamizole,CN(CS(O)(=O)=O)c1c(C)n(C)n(-c2ccccc2)c1=O
REP.A024_MCF7_24H:J19,NVP-DPP728,O=C(CNCCNc1ccc(cn1)C#N)N1CCC[C@H]1C#N
REP.A024_MCF7_24H:J21,NVP-DPP728,O=C(CNCCNc1ccc(cn1)C#N)N1CCC[C@H]1C#N
REP.A024_MCF7_24H:J22,NVP-DPP728,O=C(CNCCNc1ccc(cn1)C#N)N1CCC[C@H]1C#N
REP.A024_MCF7_24H:J23,NVP-DPP728,O=C(CNCCNc1ccc(cn1)C#N)N1CCC[C@H]1C#N
REP.A024_MCF7_24H:J24,NVP-DPP728,O=C(CNCCNc1ccc(cn1)C#N)N1CCC[C@H]1C#N
REP.A024_MCF7_24H:K01,tiabendazole,c1nc(cs1)-c1nc2ccccc2[nH]1
REP.A024_MCF7_24H:K02,tiabendazole,c1nc(cs1)-c1nc2ccccc2[nH]1
REP.A024_MCF7_24H:K03,tiabendazole,c1nc(cs1)-c1nc2ccccc2[nH]1
REP.A024_MCF7_24H:K04,tiabendazole,c1nc(cs1)-c1nc2ccccc2[nH]1
REP.A024_MCF7_24H:K05,tiabendazole,c1nc(cs1)-c1nc2ccccc2[nH]1
REP.A024_MCF7_24H:K06,tiabendazole,c1nc(cs1)-c1nc2ccccc2[nH]1
REP.A024_MCF7_24H:K07,MG-132,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O
REP.A024_MCF7_24H:K08,MG-132,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O
REP.A024_MCF7_24H:K09,MG-132,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O
REP.A024_MCF7_24H:K10,MG-132,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O
REP.A024_MCF7_24H:K11,MG-132,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O
REP.A024_MCF7_24H:K12,MG-132,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O
REP.A024_MCF7_24H:K13,furosemide,NS(=O)(=O)c1cc(C(O)=O)c(NCc2ccco2)cc1Cl
REP.A024_MCF7_24H:K14,furosemide,NS(=O)(=O)c1cc(C(O)=O)c(NCc2ccco2)cc1Cl
REP.A024_MCF7_24H:K15,furosemide,NS(=O)(=O)c1cc(C(O)=O)c(NCc2ccco2)cc1Cl
REP.A024_MCF7_24H:K16,furosemide,NS(=O)(=O)c1cc(C(O)=O)c(NCc2ccco2)cc1Cl
REP.A024_MCF7_24H:K17,furosemide,NS(=O)(=O)c1cc(C(O)=O)c(NCc2ccco2)cc1Cl
REP.A024_MCF7_24H:K18,furosemide,NS(=O)(=O)c1cc(C(O)=O)c(NCc2ccco2)cc1Cl
REP.A024_MCF7_24H:K19,oxiperomide,Oc1nc2ccccc2n1C1CCN(CCOc2ccccc2)CC1
REP.A024_MCF7_24H:K20,oxiperomide,Oc1nc2ccccc2n1C1CCN(CCOc2ccccc2)CC1
REP.A024_MCF7_24H:K21,oxiperomide,Oc1nc2ccccc2n1C1CCN(CCOc2ccccc2)CC1
REP.A024_MCF7_24H:K22,oxiperomide,Oc1nc2ccccc2n1C1CCN(CCOc2ccccc2)CC1
REP.A024_MCF7_24H:K23,oxiperomide,Oc1nc2ccccc2n1C1CCN(CCOc2ccccc2)CC1
REP.A024_MCF7_24H:K24,oxiperomide,Oc1nc2ccccc2n1C1CCN(CCOc2ccccc2)CC1
REP.A024_MCF7_24H:L01,betrixaban,COc1ccc(NC(=O)c2ccc(cc2)C(=N)N(C)C)c(c1)C(=O)Nc1ccc(Cl)cn1
REP.A024_MCF7_24H:L02,betrixaban,COc1ccc(NC(=O)c2ccc(cc2)C(=N)N(C)C)c(c1)C(=O)Nc1ccc(Cl)cn1
REP.A024_MCF7_24H:L03,betrixaban,COc1ccc(NC(=O)c2ccc(cc2)C(=N)N(C)C)c(c1)C(=O)Nc1ccc(Cl)cn1
REP.A024_MCF7_24H:L04,betrixaban,COc1ccc(NC(=O)c2ccc(cc2)C(=N)N(C)C)c(c1)C(=O)Nc1ccc(Cl)cn1
REP.A024_MCF7_24H:L05,betrixaban,COc1ccc(NC(=O)c2ccc(cc2)C(=N)N(C)C)c(c1)C(=O)Nc1ccc(Cl)cn1
REP.A024_MCF7_24H:L06,betrixaban,COc1ccc(NC(=O)c2ccc(cc2)C(=N)N(C)C)c(c1)C(=O)Nc1ccc(Cl)cn1
REP.A024_MCF7_24H:L07,fluspirilene,Fc1ccc(cc1)C(CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1)c1ccc(F)cc1
REP.A024_MCF7_24H:L08,fluspirilene,Fc1ccc(cc1)C(CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1)c1ccc(F)cc1
REP.A024_MCF7_24H:L09,fluspirilene,Fc1ccc(cc1)C(CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1)c1ccc(F)cc1
REP.A024_MCF7_24H:L10,fluspirilene,Fc1ccc(cc1)C(CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1)c1ccc(F)cc1
REP.A024_MCF7_24H:L11,fluspirilene,Fc1ccc(cc1)C(CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1)c1ccc(F)cc1
REP.A024_MCF7_24H:L12,fluspirilene,Fc1ccc(cc1)C(CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1)c1ccc(F)cc1
REP.A024_MCF7_24H:L13,LY-2090314,Fc1cc2CN(CCn3cc(C4=C(C(=O)NC4=O)c4cnc5ccccn45)c(c1)c23)C(=O)N1CCCCC1
REP.A024_MCF7_24H:L14,LY-2090314,Fc1cc2CN(CCn3cc(C4=C(C(=O)NC4=O)c4cnc5ccccn45)c(c1)c23)C(=O)N1CCCCC1
REP.A024_MCF7_24H:L15,LY-2090314,Fc1cc2CN(CCn3cc(C4=C(C(=O)NC4=O)c4cnc5ccccn45)c(c1)c23)C(=O)N1CCCCC1
REP.A024_MCF7_24H:L16,LY-2090314,Fc1cc2CN(CCn3cc(C4=C(C(=O)NC4=O)c4cnc5ccccn45)c(c1)c23)C(=O)N1CCCCC1
REP.A024_MCF7_24H:L17,LY-2090314,Fc1cc2CN(CCn3cc(C4=C(C(=O)NC4=O)c4cnc5ccccn45)c(c1)c23)C(=O)N1CCCCC1
REP.A024_MCF7_24H:L18,LY-2090314,Fc1cc2CN(CCn3cc(C4=C(C(=O)NC4=O)c4cnc5ccccn45)c(c1)c23)C(=O)N1CCCCC1
REP.A024_MCF7_24H:L19,enoxacin,CCn1cc(C(O)=O)c(=O)c2cc(F)c(nc12)N1CCNCC1
REP.A024_MCF7_24H:L20,enoxacin,CCn1cc(C(O)=O)c(=O)c2cc(F)c(nc12)N1CCNCC1
REP.A024_MCF7_24H:L21,enoxacin,CCn1cc(C(O)=O)c(=O)c2cc(F)c(nc12)N1CCNCC1
REP.A024_MCF7_24H:L22,enoxacin,CCn1cc(C(O)=O)c(=O)c2cc(F)c(nc12)N1CCNCC1
REP.A024_MCF7_24H:L23,enoxacin,CCn1cc(C(O)=O)c(=O)c2cc(F)c(nc12)N1CCNCC1
REP.A024_MCF7_24H:L24,enoxacin,CCn1cc(C(O)=O)c(=O)c2cc(F)c(nc12)N1CCNCC1
REP.A024_MCF7_24H:M01,regadenoson,CNC(=O)c1cnn(c1)-c1nc(N)c2ncn([C@@H]3O[C@H](CO)C(O)C3O)c2n1
REP.A024_MCF7_24H:M02,regadenoson,CNC(=O)c1cnn(c1)-c1nc(N)c2ncn([C@@H]3O[C@H](CO)C(O)C3O)c2n1
REP.A024_MCF7_24H:M03,regadenoson,CNC(=O)c1cnn(c1)-c1nc(N)c2ncn([C@@H]3O[C@H](CO)C(O)C3O)c2n1
REP.A024_MCF7_24H:M04,regadenoson,CNC(=O)c1cnn(c1)-c1nc(N)c2ncn([C@@H]3O[C@H](CO)C(O)C3O)c2n1
REP.A024_MCF7_24H:M05,regadenoson,CNC(=O)c1cnn(c1)-c1nc(N)c2ncn([C@@H]3O[C@H](CO)C(O)C3O)c2n1
REP.A024_MCF7_24H:M06,regadenoson,CNC(=O)c1cnn(c1)-c1nc(N)c2ncn([C@@H]3O[C@H](CO)C(O)C3O)c2n1
REP.A024_MCF7_24H:M07,olmesartan-medoxomil,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1
REP.A024_MCF7_24H:M08,olmesartan-medoxomil,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1
REP.A024_MCF7_24H:M09,olmesartan-medoxomil,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1
REP.A024_MCF7_24H:M10,olmesartan-medoxomil,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1
REP.A024_MCF7_24H:M11,olmesartan-medoxomil,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1
REP.A024_MCF7_24H:M12,olmesartan-medoxomil,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1
REP.A024_MCF7_24H:M13,dolastatin-10,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C
REP.A024_MCF7_24H:M14,dolastatin-10,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C
REP.A024_MCF7_24H:M15,dolastatin-10,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C
REP.A024_MCF7_24H:M16,dolastatin-10,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C
REP.A024_MCF7_24H:M17,dolastatin-10,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C
REP.A024_MCF7_24H:M18,dolastatin-10,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C
REP.A024_MCF7_24H:M19,leflunomide,Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F
REP.A024_MCF7_24H:M20,leflunomide,Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F
REP.A024_MCF7_24H:M21,leflunomide,Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F
REP.A024_MCF7_24H:M22,leflunomide,Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F
REP.A024_MCF7_24H:M23,leflunomide,Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F
REP.A024_MCF7_24H:M24,leflunomide,Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F
REP.A024_MCF7_24H:N01,crizotinib,C[C@@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl
REP.A024_MCF7_24H:N02,crizotinib,C[C@@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl
REP.A024_MCF7_24H:N03,crizotinib,C[C@@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl
REP.A024_MCF7_24H:N04,crizotinib,C[C@@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl
REP.A024_MCF7_24H:N05,crizotinib,C[C@@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl
REP.A024_MCF7_24H:N06,crizotinib,C[C@@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl
REP.A024_MCF7_24H:N07,lonidamine,OC(=O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
REP.A024_MCF7_24H:N08,lonidamine,OC(=O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
REP.A024_MCF7_24H:N09,lonidamine,OC(=O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
REP.A024_MCF7_24H:N10,lonidamine,OC(=O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
REP.A024_MCF7_24H:N11,lonidamine,OC(=O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
REP.A024_MCF7_24H:N12,lonidamine,OC(=O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
REP.A024_MCF7_24H:N13,ixazomib,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O
REP.A024_MCF7_24H:N14,ixazomib,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O
REP.A024_MCF7_24H:N15,ixazomib,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O
REP.A024_MCF7_24H:N16,ixazomib,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O
REP.A024_MCF7_24H:N17,ixazomib,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O
REP.A024_MCF7_24H:N18,ixazomib,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O
REP.A024_MCF7_24H:N19,cefotetan,CO[C@]1(NC(=O)C2SC(=C(C(=O)N)C(=O)O)S2)[C@H]3SCC(=C(N3C1=O)C(=O)O)CSc4nnnn4C
REP.A024_MCF7_24H:N20,cefotetan,CO[C@]1(NC(=O)C2SC(=C(C(=O)N)C(=O)O)S2)[C@H]3SCC(=C(N3C1=O)C(=O)O)CSc4nnnn4C
REP.A024_MCF7_24H:N21,cefotetan,CO[C@]1(NC(=O)C2SC(=C(C(=O)N)C(=O)O)S2)[C@H]3SCC(=C(N3C1=O)C(=O)O)CSc4nnnn4C
REP.A024_MCF7_24H:N22,cefotetan,CO[C@]1(NC(=O)C2SC(=C(C(=O)N)C(=O)O)S2)[C@H]3SCC(=C(N3C1=O)C(=O)O)CSc4nnnn4C
REP.A024_MCF7_24H:N23,cefotetan,CO[C@]1(NC(=O)C2SC(=C(C(=O)N)C(=O)O)S2)[C@H]3SCC(=C(N3C1=O)C(=O)O)CSc4nnnn4C
REP.A024_MCF7_24H:N24,cefotetan,CO[C@]1(NC(=O)C2SC(=C(C(=O)N)C(=O)O)S2)[C@H]3SCC(=C(N3C1=O)C(=O)O)CSc4nnnn4C
REP.A024_MCF7_24H:O01,MG-132,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O
REP.A024_MCF7_24H:O02,MG-132,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O
REP.A024_MCF7_24H:O03,MG-132,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O
REP.A024_MCF7_24H:O04,MG-132,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O
REP.A024_MCF7_24H:O05,MG-132,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O
REP.A024_MCF7_24H:O06,MG-132,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O
REP.A024_MCF7_24H:O07,3-deazaadenosine,Nc1nccc2n(cnc12)[C@@H]1O[C@H](CO)C(O)C1O
REP.A024_MCF7_24H:O08,3-deazaadenosine,Nc1nccc2n(cnc12)[C@@H]1O[C@H](CO)C(O)C1O
REP.A024_MCF7_24H:O09,3-deazaadenosine,Nc1nccc2n(cnc12)[C@@H]1O[C@H](CO)C(O)C1O
REP.A024_MCF7_24H:O10,3-deazaadenosine,Nc1nccc2n(cnc12)[C@@H]1O[C@H](CO)C(O)C1O
REP.A024_MCF7_24H:O11,3-deazaadenosine,Nc1nccc2n(cnc12)[C@@H]1O[C@H](CO)C(O)C1O
REP.A024_MCF7_24H:O12,3-deazaadenosine,Nc1nccc2n(cnc12)[C@@H]1O[C@H](CO)C(O)C1O
REP.A024_MCF7_24H:O13,bavisant,O=C(N1CCN(CC1)C1CC1)c1ccc(CN2CCOCC2)cc1
REP.A024_MCF7_24H:O14,bavisant,O=C(N1CCN(CC1)C1CC1)c1ccc(CN2CCOCC2)cc1
REP.A024_MCF7_24H:O15,bavisant,O=C(N1CCN(CC1)C1CC1)c1ccc(CN2CCOCC2)cc1
REP.A024_MCF7_24H:O16,bavisant,O=C(N1CCN(CC1)C1CC1)c1ccc(CN2CCOCC2)cc1
REP.A024_MCF7_24H:O17,bavisant,O=C(N1CCN(CC1)C1CC1)c1ccc(CN2CCOCC2)cc1
REP.A024_MCF7_24H:O18,bavisant,O=C(N1CCN(CC1)C1CC1)c1ccc(CN2CCOCC2)cc1
REP.A024_MCF7_24H:O19,sildenafil,CCCc1nn(C)c2c1[nH]c(nc2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1
REP.A024_MCF7_24H:O20,sildenafil,CCCc1nn(C)c2c1[nH]c(nc2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1
REP.A024_MCF7_24H:O21,sildenafil,CCCc1nn(C)c2c1[nH]c(nc2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1
REP.A024_MCF7_24H:O22,sildenafil,CCCc1nn(C)c2c1[nH]c(nc2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1
REP.A024_MCF7_24H:O23,sildenafil,CCCc1nn(C)c2c1[nH]c(nc2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1
REP.A024_MCF7_24H:O24,sildenafil,CCCc1nn(C)c2c1[nH]c(nc2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1
REP.A024_MCF7_24H:P01,enzastaurin,Cn1cc(C2=C(C(=O)NC2=O)c2cn(C3CCN(Cc4ccccn4)CC3)c3ccccc23)c2ccccc12
REP.A024_MCF7_24H:P02,enzastaurin,Cn1cc(C2=C(C(=O)NC2=O)c2cn(C3CCN(Cc4ccccn4)CC3)c3ccccc23)c2ccccc12
REP.A024_MCF7_24H:P03,enzastaurin,Cn1cc(C2=C(C(=O)NC2=O)c2cn(C3CCN(Cc4ccccn4)CC3)c3ccccc23)c2ccccc12
REP.A024_MCF7_24H:P04,enzastaurin,Cn1cc(C2=C(C(=O)NC2=O)c2cn(C3CCN(Cc4ccccn4)CC3)c3ccccc23)c2ccccc12
REP.A024_MCF7_24H:P05,enzastaurin,Cn1cc(C2=C(C(=O)NC2=O)c2cn(C3CCN(Cc4ccccn4)CC3)c3ccccc23)c2ccccc12
REP.A024_MCF7_24H:P06,enzastaurin,Cn1cc(C2=C(C(=O)NC2=O)c2cn(C3CCN(Cc4ccccn4)CC3)c3ccccc23)c2ccccc12
REP.A024_MCF7_24H:P07,cyclizine,CN1CCN(CC1)C(c1ccccc1)c1ccccc1
REP.A024_MCF7_24H:P08,cyclizine,CN1CCN(CC1)C(c1ccccc1)c1ccccc1
REP.A024_MCF7_24H:P09,cyclizine,CN1CCN(CC1)C(c1ccccc1)c1ccccc1
REP.A024_MCF7_24H:P10,cyclizine,CN1CCN(CC1)C(c1ccccc1)c1ccccc1
REP.A024_MCF7_24H:P11,cyclizine,CN1CCN(CC1)C(c1ccccc1)c1ccccc1
REP.A024_MCF7_24H:P12,cyclizine,CN1CCN(CC1)C(c1ccccc1)c1ccccc1
REP.A024_MCF7_24H:P13,metformin,CN(C)C(=N)NC(N)=N
REP.A024_MCF7_24H:P14,metformin,CN(C)C(=N)NC(N)=N
REP.A024_MCF7_24H:P15,metformin,CN(C)C(=N)NC(N)=N
REP.A024_MCF7_24H:P16,metformin,CN(C)C(=N)NC(N)=N
REP.A024_MCF7_24H:P17,metformin,CN(C)C(=N)NC(N)=N
REP.A024_MCF7_24H:P18,metformin,CN(C)C(=N)NC(N)=N
